index, time, unrolled, speed, value, x, y
5_3_81,0.000179,207,1.15642e+06,0.2,0,4
6_3_92,0.00028,297,1.06071e+06,0.2,5,1
4_5_19,0.020128,28974,1.43949e+06,0.111111,1,3
6_3_9,0.000292,287,982877,0.2,4,4
4_4_81,0.00069,1053,1.52609e+06,0.142857,3,2
3_2_78,9e-06,7,777778,0.333333,1,0
4_4_7,0.001641,2430,1.4808e+06,0.142857,2,3
5_3_55,0.000197,213,1.08122e+06,0.2,3,3
6_2_46,1.5e-05,13,866667,0.333333,2,5
5_2_52,1.2e-05,11,916667,0.333333,3,3
5_2_96,1.2e-05,11,916667,0.333333,4,3
2_3_82,1.1e-05,17,1.54545e+06,0.2,0,0
5_4_36,0.010048,12146,1.2088e+06,0.142857,0,3
5_4_32,0.015222,18360,1.20615e+06,0.142857,0,3
3_5_84,0.001729,3257,1.88375e+06,0.111111,1,2
4_4_97,0.000845,1324,1.56686e+06,0.142857,2,2
5_2_0,1.1e-05,10,909091,0.333333,2,4
3_2_47,9e-06,7,777778,0.333333,0,0
3_2_89,9e-06,7,777778,0.333333,0,0
4_5_9,0.024434,36775,1.50507e+06,0.111111,1,3
2_3_75,1e-05,17,1.7e+06,0.2,0,0
5_2_3,7e-06,8,1.14286e+06,0.333333,0,0
5_2_13,8e-06,9,1.125e+06,0.333333,3,4
6_2_27,1.1e-05,11,1e+06,0.333333,3,4
5_4_28,0.007537,10534,1.39764e+06,0.142857,2,3
3_4_96,9.3e-05,218,2.34409e+06,0.142857,0,0
5_2_49,1e-05,11,1.1e+06,0.333333,3,3
3_4_51,0.000213,456,2.14085e+06,0.142857,1,2
5_3_88,9e-05,131,1.45556e+06,0.2,4,4
2_3_14,9e-06,17,1.88889e+06,0.2,0,0
3_3_11,3.1e-05,59,1.90323e+06,0.2,0,0
3_2_7,7e-06,6,857143,0.333333,0,0
4_2_99,7e-06,8,1.14286e+06,0.333333,1,0
3_3_87,3.2e-05,60,1.875e+06,0.2,0,0
3_2_21,7e-06,7,1e+06,0.333333,1,0
4_5_82,0.016133,28944,1.79409e+06,0.111111,1,3
3_5_47,0.001508,3280,2.17507e+06,0.111111,1,2
6_3_40,0.000239,295,1.23431e+06,0.2,4,3
3_2_94,7e-06,6,857143,0.333333,1,0
5_4_35,0.019958,30542,1.53031e+06,0.142857,1,1
6_3_65,0.000193,289,1.49741e+06,0.2,4,4
4_3_90,5.8e-05,119,2.05172e+06,0.2,0,3
4_5_50,0.017286,36770,2.12715e+06,0.111111,1,3
2_3_36,7e-06,17,2.42857e+06,0.2,0,0
6_2_74,9e-06,12,1.33333e+06,0.333333,3,5
3_5_46,0.001229,3292,2.6786e+06,0.111111,1,2
4_4_46,0.000508,1137,2.23819e+06,0.142857,0,3
2_2_59,3e-06,5,1.66667e+06,0.333333,0,0
3_4_21,0.000179,459,2.56425e+06,0.142857,1,2
5_4_12,0.01574,26435,1.67948e+06,0.142857,1,3
6_2_98,1e-05,12,1.2e+06,0.333333,4,5
4_2_19,7e-06,9,1.28571e+06,0.333333,3,3
3_5_7,0.001273,3257,2.55852e+06,0.111111,1,2
6_2_71,1e-05,12,1.2e+06,0.333333,2,5
3_2_93,6e-06,6,1e+06,0.333333,1,0
4_3_92,7.6e-05,135,1.77632e+06,0.2,3,3
5_4_93,0.017215,27739,1.61133e+06,0.142857,3,3
2_2_6,3e-06,5,1.66667e+06,0.333333,0,0
2_3_66,8e-06,17,2.125e+06,0.2,0,0
4_4_0,0.000815,1554,1.90675e+06,0.142857,1,3
2_3_64,2e-05,17,850000,0.2,0,0
2_3_63,8e-06,18,2.25e+06,0.2,0,0
3_2_31,5e-06,6,1.2e+06,0.333333,2,0
3_2_11,5e-06,4,800000,0.333333,0,0
4_2_51,5e-06,7,1.4e+06,0.333333,0,0
4_2_47,6e-06,8,1.33333e+06,0.333333,2,0
5_4_15,0.009572,13170,1.37589e+06,0.142857,0,3
3_2_74,8e-06,6,750000,0.333333,0,0
5_4_33,0.023337,31771,1.3614e+06,0.142857,2,1
3_2_5,7e-06,6,857143,0.333333,1,0
4_2_20,7e-06,8,1.14286e+06,0.333333,0,0
6_3_31,0.000239,293,1.22594e+06,0.2,4,4
4_2_69,7e-06,8,1.14286e+06,0.333333,2,0
2_2_60,4e-06,5,1.25e+06,0.333333,0,0
5_3_41,0.000161,213,1.32298e+06,0.2,3,3
2_2_0,4e-06,5,1.25e+06,0.333333,0,0
5_4_64,0.007132,10104,1.41671e+06,0.142857,3,3
4_3_81,7.7e-05,124,1.61039e+06,0.2,3,2
4_5_80,0.021084,36813,1.74602e+06,0.111111,1,3
3_4_77,0.000207,448,2.16425e+06,0.142857,0,0
4_3_61,7.2e-05,128,1.77778e+06,0.2,1,0
2_2_76,3e-06,3,1e+06,0.333333,0,0
2_2_4,3e-06,3,1e+06,0.333333,0,0
4_2_36,8e-06,9,1.125e+06,0.333333,0,0
4_4_54,0.00124,2174,1.75323e+06,0.142857,0,0
4_3_36,7.3e-05,128,1.75342e+06,0.2,1,0
4_5_53,0.02958,51649,1.74608e+06,0.111111,0,0
4_4_37,0.000588,1322,2.2483e+06,0.142857,0,0
3_4_80,0.000175,450,2.57143e+06,0.142857,0,0
2_3_83,8e-06,18,2.25e+06,0.2,0,0
2_2_12,3e-06,5,1.66667e+06,0.333333,0,0
3_5_99,0.001253,3271,2.61053e+06,0.111111,0,0
3_2_8,6e-06,7,1.16667e+06,0.333333,1,0
3_4_28,0.000177,448,2.53107e+06,0.142857,0,0
3_5_90,0.001246,3271,2.6252e+06,0.111111,0,0
3_3_37,2.7e-05,60,2.22222e+06,0.2,0,0
4_4_26,0.000778,1552,1.99486e+06,0.142857,1,0
5_4_51,0.01406,24183,1.71999e+06,0.142857,1,0
3_5_27,0.001215,3271,2.69218e+06,0.111111,0,0
4_5_14,0.024152,47819,1.97992e+06,0.111111,1,0
3_3_12,3.6e-05,75,2.08333e+06,0.2,0,0
4_2_74,6e-06,8,1.33333e+06,0.333333,1,0
5_2_82,8e-06,11,1.375e+06,0.333333,0,0
2_2_99,3e-06,3,1e+06,0.333333,1,0
2_3_18,8e-06,18,2.25e+06,0.2,0,0
4_2_7,6e-06,9,1.5e+06,0.333333,0,0
3_4_46,0.000177,447,2.52542e+06,0.142857,0,0
2_2_20,2e-06,3,1.5e+06,0.333333,0,0
6_3_24,0.000207,279,1.34783e+06,0.2,0,0
2_3_77,9e-06,17,1.88889e+06,0.2,0,0
5_2_53,1e-05,11,1.1e+06,0.333333,2,0
2_3_25,9e-06,17,1.88889e+06,0.2,0,0
5_2_65,8e-06,10,1.25e+06,0.333333,0,0
5_2_30,9e-06,10,1.11111e+06,0.333333,0,0
5_2_22,9e-06,11,1.22222e+06,0.333333,0,0
4_3_56,6.6e-05,121,1.83333e+06,0.2,0,0
5_3_36,0.000149,214,1.43624e+06,0.2,0,0
6_3_42,0.000219,287,1.3105e+06,0.2,0,0
5_3_68,0.000134,198,1.47761e+06,0.2,2,0
6_2_56,1.1e-05,13,1.18182e+06,0.333333,1,0
3_5_31,0.001377,3263,2.36964e+06,0.111111,0,0
6_3_74,0.000226,297,1.31416e+06,0.2,2,5
3_5_53,0.001402,3292,2.34807e+06,0.111111,0,0
5_2_41,8e-06,10,1.25e+06,0.333333,1,0
3_2_61,6e-06,6,1e+06,0.333333,1,0
3_5_16,0.001383,3274,2.36732e+06,0.111111,0,0
3_2_62,5e-06,4,800000,0.333333,2,0
6_2_7,1.1e-05,12,1.09091e+06,0.333333,1,0
3_2_60,7e-06,7,1e+06,0.333333,1,0
4_3_88,7e-05,123,1.75714e+06,0.2,0,0
4_2_95,6e-06,7,1.16667e+06,0.333333,1,0
4_3_77,6.7e-05,120,1.79104e+06,0.2,0,0
4_3_19,6.7e-05,119,1.77612e+06,0.2,0,0
2_3_0,1e-05,18,1.8e+06,0.2,0,0
4_4_28,0.001423,2392,1.68096e+06,0.142857,1,0
4_5_43,0.020255,36770,1.81535e+06,0.111111,0,0
4_3_70,8.4e-05,135,1.60714e+06,0.2,1,0
3_4_8,0.000276,433,1.56884e+06,0.142857,0,0
6_3_4,0.000195,262,1.34359e+06,0.2,0,0
3_3_70,3.4e-05,59,1.73529e+06,0.2,0,0
3_3_78,3.1e-05,56,1.80645e+06,0.2,1,0
4_3_17,7.7e-05,121,1.57143e+06,0.2,1,0
5_4_24,0.002861,3279,1.1461e+06,0.142857,1,0
6_2_63,1.1e-05,10,909091,0.333333,3,0
4_3_68,4.2e-05,65,1.54762e+06,0.2,0,0
3_2_65,6e-06,4,666667,0.333333,2,0
6_2_12,1.5e-05,13,866667,0.333333,0,0
3_4_2,0.00024,433,1.80417e+06,0.142857,0,0
3_4_70,0.000231,434,1.87879e+06,0.142857,0,0
3_4_95,0.000167,218,1.30539e+06,0.142857,0,0
5_3_52,0.000171,199,1.16374e+06,0.2,2,0
6_3_78,0.000315,297,942857,0.2,2,0
4_2_55,1e-05,9,900000,0.333333,0,0
4_2_75,8e-06,8,1e+06,0.333333,0,0
3_4_27,0.000111,218,1.96396e+06,0.142857,0,0
4_2_61,8e-06,7,875000,0.333333,2,0
3_5_9,0.001772,3269,1.84481e+06,0.111111,0,0
5_3_72,0.000156,195,1.25e+06,0.2,3,0
4_4_42,0.001078,1546,1.43414e+06,0.142857,1,0
4_5_8,0.026785,36750,1.37204e+06,0.111111,0,0
5_2_88,1.2e-05,11,916667,0.333333,2,0
4_5_11,0.03269,47746,1.46057e+06,0.111111,0,0
3_2_44,8e-06,6,750000,0.333333,1,0
4_2_72,8e-06,7,875000,0.333333,0,0
4_2_3,8e-06,8,1e+06,0.333333,0,0
5_4_92,0.02804,32211,1.14875e+06,0.142857,0,0
3_2_37,5e-06,4,800000,0.333333,1,0
5_4_78,0.016464,22478,1.36528e+06,0.142857,0,0
4_4_60,0.001133,2001,1.76611e+06,0.142857,0,0
3_5_39,0.001488,3292,2.21237e+06,0.111111,0,0
5_2_45,8e-06,9,1.125e+06,0.333333,1,0
4_5_61,0.020114,36756,1.82738e+06,0.111111,0,0
6_3_29,0.00019,291,1.53158e+06,0.2,0,0
5_4_48,0.020158,33372,1.65552e+06,0.142857,1,4
5_2_37,8e-06,11,1.375e+06,0.333333,1,0
2_3_35,8e-06,17,2.125e+06,0.2,0,0
6_3_30,0.000206,295,1.43204e+06,0.2,0,0
3_3_95,2.8e-05,61,2.17857e+06,0.2,1,0
5_4_63,0.006354,10525,1.65644e+06,0.142857,0,0
2_2_31,4e-06,5,1.25e+06,0.333333,0,0
4_4_36,0.001234,2390,1.93679e+06,0.142857,0,0
3_2_25,5e-06,6,1.2e+06,0.333333,2,0
3_5_98,0.001234,3269,2.64911e+06,0.111111,0,0
3_3_36,2.7e-05,61,2.25926e+06,0.2,0,0
3_3_52,2.7e-05,59,2.18519e+06,0.2,0,0
3_4_99,0.000169,434,2.56805e+06,0.142857,0,0
4_2_28,7e-06,9,1.28571e+06,0.333333,1,0
6_2_60,1e-05,13,1.3e+06,0.333333,2,0
4_3_20,6.6e-05,123,1.86364e+06,0.2,0,0
4_5_66,0.018494,36794,1.98951e+06,0.111111,0,0
2_3_56,8e-06,17,2.125e+06,0.2,0,0
3_3_99,2.8e-05,61,2.17857e+06,0.2,0,0
6_2_11,1e-05,12,1.2e+06,0.333333,0,0
3_2_24,5e-06,6,1.2e+06,0.333333,1,0
2_2_73,3e-06,5,1.66667e+06,0.333333,0,0
5_2_67,1.2e-05,11,916667,0.333333,0,0
3_4_87,0.000182,448,2.46154e+06,0.142857,0,0
5_2_68,8e-06,10,1.25e+06,0.333333,2,0
3_3_24,2.4e-05,56,2.33333e+06,0.2,0,0
4_5_42,0.010558,21387,2.02567e+06,0.111111,0,0
3_5_73,0.001306,3301,2.52757e+06,0.111111,0,0
3_4_67,8.2e-05,218,2.65854e+06,0.142857,0,0
3_4_66,0.00017,438,2.57647e+06,0.142857,1,0
3_2_32,8e-06,7,875000,0.333333,1,0
3_2_13,6e-06,6,1e+06,0.333333,0,0
5_4_81,0.007377,12226,1.65731e+06,0.142857,1,0
3_2_77,6e-06,7,1.16667e+06,0.333333,1,0
4_3_91,6.5e-05,123,1.89231e+06,0.2,0,0
3_5_6,0.001275,3269,2.56392e+06,0.111111,0,0
5_4_87,0.013141,21934,1.66913e+06,0.142857,0,0
3_4_83,0.000184,450,2.44565e+06,0.142857,0,0
6_2_77,1e-05,13,1.3e+06,0.333333,0,0
5_4_21,0.00751,12140,1.61651e+06,0.142857,0,0
6_2_32,9e-06,11,1.22222e+06,0.333333,0,0
2_2_65,3e-06,3,1e+06,0.333333,0,0
5_4_82,0.013361,22040,1.64958e+06,0.142857,0,0
4_2_45,4e-06,5,1.25e+06,0.333333,3,0
4_2_31,7e-06,9,1.28571e+06,0.333333,1,0
2_3_47,8e-06,17,2.125e+06,0.2,0,0
4_3_15,6e-05,119,1.98333e+06,0.2,0,0
3_5_62,0.001289,3274,2.53995e+06,0.111111,0,0
2_2_96,2e-06,3,1.5e+06,0.333333,1,0
3_2_20,6e-06,7,1.16667e+06,0.333333,0,0
3_5_30,0.001286,3271,2.54355e+06,0.111111,0,0
3_3_44,2.8e-05,60,2.14286e+06,0.2,1,0
2_3_28,8e-06,17,2.125e+06,0.2,0,0
3_2_29,4e-06,4,1e+06,0.333333,2,0
5_3_62,0.00013,203,1.56154e+06,0.2,1,0
6_2_86,1e-05,12,1.2e+06,0.333333,2,0
2_2_75,4e-06,5,1.25e+06,0.333333,0,0
3_3_34,3.7e-05,75,2.02703e+06,0.2,0,0
4_4_35,0.000802,1551,1.93392e+06,0.142857,1,0
6_2_21,1e-05,12,1.2e+06,0.333333,0,0
4_4_90,0.000889,1760,1.97975e+06,0.142857,0,0
6_2_80,1.1e-05,13,1.18182e+06,0.333333,2,0
5_3_4,0.000124,197,1.58871e+06,0.2,1,0
3_3_7,2.9e-05,61,2.10345e+06,0.2,0,0
5_2_81,9e-06,11,1.22222e+06,0.333333,3,0
3_3_41,3e-05,61,2.03333e+06,0.2,0,0
3_2_36,6e-06,7,1.16667e+06,0.333333,0,0
2_3_91,8e-06,17,2.125e+06,0.2,0,0
3_4_18,0.000182,448,2.46154e+06,0.142857,0,0
4_5_25,0.018549,36751,1.98129e+06,0.111111,0,0
3_5_54,0.001276,3269,2.56191e+06,0.111111,0,0
2_3_88,8e-06,18,2.25e+06,0.2,0,0
3_3_67,2.8e-05,59,2.10714e+06,0.2,0,0
5_3_27,0.000129,202,1.56589e+06,0.2,1,0
4_3_74,3.9e-05,66,1.69231e+06,0.2,0,0
3_2_80,6e-06,6,1e+06,0.333333,0,0
3_3_86,2.8e-05,60,2.14286e+06,0.2,0,0
2_3_45,8e-06,17,2.125e+06,0.2,0,0
6_3_16,0.000195,277,1.42051e+06,0.2,0,0
4_3_9,6.4e-05,129,2.01562e+06,0.2,1,0
6_3_73,0.000197,282,1.43147e+06,0.2,1,0
2_2_71,2e-06,3,1.5e+06,0.333333,1,0
4_5_12,0.017244,28980,1.68058e+06,0.111111,0,0
4_5_33,0.028566,47754,1.67171e+06,0.111111,1,0
2_2_33,3e-06,3,1e+06,0.333333,1,0
3_2_96,7e-06,7,1e+06,0.333333,0,0
2_2_84,6e-06,5,833333,0.333333,0,0
4_5_92,0.040765,51670,1.26751e+06,0.111111,0,0
5_2_60,1.1e-05,10,909091,0.333333,0,0
4_3_60,9.9e-05,124,1.25253e+06,0.2,1,0
3_2_0,9e-06,6,666667,0.333333,1,0
5_4_91,0.026587,29192,1.09798e+06,0.142857,0,0
5_2_1,1.7e-05,10,588235,0.333333,0,0
5_3_57,0.000181,207,1.14365e+06,0.2,0,0
2_3_10,1.2e-05,18,1.5e+06,0.2,0,0
4_5_15,0.026622,36802,1.38239e+06,0.111111,1,0
4_5_4,0.033223,47797,1.43867e+06,0.111111,1,0
4_2_90,8e-06,8,1e+06,0.333333,2,0
3_2_50,7e-06,6,857143,0.333333,1,0
4_2_58,1.8e-05,7,388889,0.333333,3,0
5_2_77,1.2e-05,11,916667,0.333333,0,0
6_2_24,1.4e-05,12,857143,0.333333,3,0
4_2_59,9e-06,8,888889,0.333333,2,0
4_4_47,0.0007,1054,1.50571e+06,0.142857,2,0
2_3_24,1.2e-05,17,1.41667e+06,0.2,0,0
4_5_63,0.032356,47807,1.47753e+06,0.111111,1,0
4_4_48,0.000936,1557,1.66346e+06,0.142857,2,0
3_4_69,0.000294,457,1.55442e+06,0.142857,1,0
2_2_61,3e-06,3,1e+06,0.333333,1,1
3_3_72,4.5e-05,75,1.66667e+06,0.2,1,0
4_4_86,0.000243,437,1.79835e+06,0.142857,2,0
2_2_1,5e-06,5,1e+06,0.333333,1,0
2_3_2,1.1e-05,18,1.63636e+06,0.2,1,0
2_3_87,1.2e-05,18,1.5e+06,0.2,1,0
4_2_21,1e-05,8,800000,0.333333,0,1
5_3_32,0.000202,215,1.06436e+06,0.2,2,0
3_2_92,8e-06,6,750000,0.333333,2,0
3_3_77,3.9e-05,61,1.5641e+06,0.2,2,0
3_2_55,9e-06,7,777778,0.333333,2,0
2_3_84,1.2e-05,17,1.41667e+06,0.2,1,0
4_3_30,0.0001,135,1.35e+06,0.2,1,0
5_3_15,0.000167,199,1.19162e+06,0.2,2,0
2_3_98,1.3e-05,17,1.30769e+06,0.2,1,0
4_4_19,0.000857,1138,1.32789e+06,0.142857,1,0
5_3_3,0.000298,200,671141,0.2,4,0
4_3_69,8.3e-05,120,1.44578e+06,0.2,3,0
3_3_56,5.9e-05,61,1.0339e+06,0.2,1,0
3_3_26,3.9e-05,60,1.53846e+06,0.2,2,0
6_2_16,2.4e-05,13,541667,0.333333,2,0
3_2_16,1.3e-05,6,461538,0.333333,2,0
2_2_89,5e-06,3,600000,0.333333,0,1
2_3_21,1.3e-05,18,1.38462e+06,0.2,1,0
4_5_36,0.038012,51758,1.36162e+06,0.111111,3,3
4_2_56,7e-06,7,1e+06,0.333333,3,0
4_2_60,7e-06,7,1e+06,0.333333,2,0
4_5_32,0.022997,36848,1.6023e+06,0.111111,2,0
4_3_34,9e-05,133,1.47778e+06,0.2,2,0
5_4_89,0.023639,30551,1.2924e+06,0.142857,4,4
4_3_27,4.2e-05,65,1.54762e+06,0.2,2,0
4_4_63,0.00163,2455,1.50613e+06,0.142857,2,0
2_2_55,5e-06,5,1e+06,0.333333,1,0
6_3_67,0.000227,275,1.21145e+06,0.2,5,5
2_2_67,3e-06,3,1e+06,0.333333,1,1
3_3_5,3e-05,56,1.86667e+06,0.2,2,0
3_2_76,8e-06,6,750000,0.333333,2,0
3_5_2,0.001695,3271,1.92979e+06,0.111111,1,0
6_2_28,1.4e-05,12,857143,0.333333,4,0
3_4_62,0.000236,454,1.92373e+06,0.142857,1,0
4_4_82,0.001653,2435,1.47308e+06,0.142857,1,0
5_3_75,0.000174,202,1.16092e+06,0.2,3,0
3_5_83,0.00179,3250,1.81564e+06,0.111111,1,0
4_3_38,9.5e-05,120,1.26316e+06,0.2,3,0
4_4_89,0.002218,2007,904869,0.142857,2,0
6_3_0,0.000282,297,1.05319e+06,0.2,4,5
4_4_67,0.001096,1325,1.20894e+06,0.142857,3,0
2_3_80,1.1e-05,17,1.54545e+06,0.2,1,0
6_2_13,1.5e-05,13,866667,0.333333,4,0
4_4_77,0.001744,2394,1.37271e+06,0.142857,2,0
5_2_8,1.6e-05,10,625000,0.333333,3,0
5_2_16,1.3e-05,11,846154,0.333333,2,0
6_2_96,1.7e-05,12,705882,0.333333,4,0
5_2_6,1.2e-05,10,833333,0.333333,2,0
5_4_18,0.011114,12230,1.10041e+06,0.142857,2,0
6_3_98,0.000306,287,937908,0.2,5,5
4_4_39,0.001329,2009,1.51166e+06,0.142857,1,0
2_3_41,2.4e-05,17,708333,0.2,1,0
5_2_75,1.2e-05,11,916667,0.333333,3,0
4_2_53,1.2e-05,7,583333,0.333333,3,0
2_2_48,6e-06,5,833333,0.333333,1,0
4_5_93,0.036413,51761,1.4215e+06,0.111111,3,3
5_4_9,0.024563,31766,1.29325e+06,0.142857,4,4
4_2_67,9e-06,8,888889,0.333333,3,0
5_3_1,0.000162,200,1.23457e+06,0.2,3,0
5_2_93,9e-06,9,1e+06,0.333333,2,1
5_4_52,0.009704,11759,1.21177e+06,0.142857,2,0
3_5_87,0.001909,3293,1.72499e+06,0.111111,1,0
3_3_79,3.1e-05,56,1.80645e+06,0.2,1,0
5_4_76,0.005844,7771,1.32974e+06,0.142857,3,0
2_2_74,1.2e-05,5,416667,0.333333,1,0
3_4_33,0.000215,448,2.08372e+06,0.142857,1,0
3_2_35,6e-06,4,666667,0.333333,1,1
5_2_83,1.2e-05,11,916667,0.333333,4,0
2_2_19,5e-06,3,600000,0.333333,0,1
5_4_40,0.023901,26739,1.11874e+06,0.142857,1,4
5_2_34,1.2e-05,11,916667,0.333333,3,0
3_3_2,4.6e-05,61,1.32609e+06,0.2,2,0
6_2_73,1.3e-05,12,923077,0.333333,4,0
4_4_84,0.001781,2435,1.36721e+06,0.142857,1,0
4_2_22,1e-05,9,900000,0.333333,2,0
4_4_57,0.001888,2392,1.26695e+06,0.142857,1,0
5_2_39,1.1e-05,10,909091,0.333333,3,0
4_2_2,1.9e-05,8,421053,0.333333,3,0
2_3_38,1.2e-05,18,1.5e+06,0.2,1,0
2_3_67,1.2e-05,18,1.5e+06,0.2,1,0
3_4_58,0.000252,446,1.76984e+06,0.142857,1,0
3_4_65,0.00023,439,1.9087e+06,0.142857,2,0
5_3_31,0.000246,207,841463,0.2,4,0
4_5_56,0.030586,47756,1.56137e+06,0.111111,1,0
4_4_3,0.000963,1765,1.83281e+06,0.142857,1,0
2_2_36,4e-06,5,1.25e+06,0.333333,1,0
3_4_93,9.1e-05,218,2.3956e+06,0.142857,2,0
3_4_78,0.000187,434,2.32086e+06,0.142857,1,0
2_3_19,9e-06,18,2e+06,0.2,1,0
5_2_72,8e-06,10,1.25e+06,0.333333,0,1
4_3_80,8.1e-05,135,1.66667e+06,0.2,1,0
5_3_64,0.000148,197,1.33108e+06,0.2,2,0
4_4_79,0.00179,3305,1.84637e+06,0.142857,2,0
4_2_54,7e-06,9,1.28571e+06,0.333333,1,0
3_4_34,8.7e-05,218,2.50575e+06,0.142857,2,0
4_5_95,0.019543,36744,1.88016e+06,0.111111,1,0
3_4_48,0.000181,434,2.39779e+06,0.142857,1,0
4_3_16,3.3e-05,66,2e+06,0.2,3,0
5_3_9,0.000103,161,1.56311e+06,0.2,2,0
3_4_35,0.000188,446,2.37234e+06,0.142857,1,0
3_4_23,0.000188,448,2.38298e+06,0.142857,1,0
4_3_42,6.4e-05,121,1.89062e+06,0.2,2,0
4_2_15,6e-06,7,1.16667e+06,0.333333,3,0
6_2_68,7e-06,9,1.28571e+06,0.333333,4,1
5_3_7,0.000236,213,902542,0.2,4,4
2_3_12,8e-06,17,2.125e+06,0.2,1,0
3_5_12,0.001321,3271,2.47615e+06,0.111111,1,0
4_3_39,6.8e-05,125,1.83824e+06,0.2,1,0
2_3_69,9e-06,18,2e+06,0.2,1,0
2_2_5,4e-06,5,1.25e+06,0.333333,1,0
5_2_27,9e-06,11,1.22222e+06,0.333333,2,0
3_2_2,7e-06,7,1e+06,0.333333,2,0
4_5_0,0.026405,51674,1.95698e+06,0.111111,3,3
2_2_92,2e-06,3,1.5e+06,0.333333,0,1
6_2_4,9e-06,12,1.33333e+06,0.333333,4,0
2_2_42,3e-06,5,1.66667e+06,0.333333,1,0
2_2_85,2e-06,3,1.5e+06,0.333333,0,1
3_4_44,0.000165,440,2.66667e+06,0.142857,1,0
2_3_23,8e-06,17,2.125e+06,0.2,1,0
2_3_49,8e-06,18,2.25e+06,0.2,1,0
4_3_10,7.3e-05,135,1.84932e+06,0.2,1,0
3_4_45,0.000166,433,2.60843e+06,0.142857,1,0
4_2_73,5e-06,7,1.4e+06,0.333333,0,1
2_3_78,9e-06,18,2e+06,0.2,1,0
3_5_37,0.001272,3293,2.58884e+06,0.111111,1,0
3_4_9,0.000167,431,2.58084e+06,0.142857,1,0
5_2_25,9e-06,11,1.22222e+06,0.333333,2,0
4_3_23,7.6e-05,135,1.77632e+06,0.2,2,0
6_3_3,0.000212,297,1.40094e+06,0.2,5,5
3_3_53,2.6e-05,55,2.11538e+06,0.2,1,0
5_4_6,0.00693,11169,1.61169e+06,0.142857,2,0
3_2_97,6e-06,6,1e+06,0.333333,0,1
6_3_50,0.000134,197,1.47015e+06,0.2,4,0
4_5_83,0.023742,47803,2.01344e+06,0.111111,2,0
3_5_45,0.001196,3250,2.71739e+06,0.111111,1,0
4_4_8,0.000754,1546,2.0504e+06,0.142857,1,0
5_2_23,6e-06,8,1.33333e+06,0.333333,2,1
4_5_86,0.025594,51689,2.01957e+06,0.111111,3,3
5_4_73,0.007767,13172,1.69589e+06,0.142857,2,4
4_4_69,0.001299,2457,1.89145e+06,0.142857,2,0
4_4_92,0.000813,1765,2.17097e+06,0.142857,3,0
5_4_94,0.017476,29194,1.67052e+06,0.142857,1,4
5_4_59,0.01699,29192,1.71819e+06,0.142857,2,4
3_5_17,0.001206,3271,2.71227e+06,0.111111,1,0
4_5_30,0.013324,29035,2.17915e+06,0.111111,1,0
3_5_67,0.001235,3306,2.67692e+06,0.111111,1,0
4_4_72,0.000821,1758,2.14129e+06,0.142857,1,0
3_4_73,0.000164,439,2.67683e+06,0.142857,2,0
3_2_75,5e-06,6,1.2e+06,0.333333,1,1
6_2_82,1e-05,13,1.3e+06,0.333333,3,0
6_2_49,1.1e-05,13,1.18182e+06,0.333333,2,0
5_3_78,0.000118,200,1.69492e+06,0.2,4,0
3_4_88,0.000174,454,2.6092e+06,0.142857,1,0
4_3_24,7.1e-05,135,1.90141e+06,0.2,1,0
2_2_68,3e-06,5,1.66667e+06,0.333333,1,0
3_4_43,0.000166,440,2.6506e+06,0.142857,1,0
3_3_30,2.6e-05,60,2.30769e+06,0.2,1,0
4_4_9,0.000591,1329,2.24873e+06,0.142857,1,0
5_4_56,0.002637,4571,1.73341e+06,0.142857,2,0
3_3_43,2.4e-05,56,2.33333e+06,0.2,1,0
4_3_93,6.5e-05,125,1.92308e+06,0.2,1,0
2_2_27,3e-06,5,1.66667e+06,0.333333,1,0
6_2_30,9e-06,12,1.33333e+06,0.333333,3,0
4_4_98,0.00129,2455,1.9031e+06,0.142857,2,0
4_4_94,0.001171,2438,2.08198e+06,0.142857,1,0
3_4_16,0.000171,448,2.61988e+06,0.142857,1,0
4_4_49,0.001201,2397,1.99584e+06,0.142857,2,0
3_3_28,2.3e-05,56,2.43478e+06,0.2,1,0
4_2_83,6e-06,8,1.33333e+06,0.333333,1,0
4_4_25,0.000534,1137,2.12921e+06,0.142857,2,0
2_2_8,3e-06,5,1.66667e+06,0.333333,1,0
2_2_34,2e-06,3,1.5e+06,0.333333,1,1
5_2_87,7e-06,10,1.42857e+06,0.333333,2,0
3_2_45,6e-06,7,1.16667e+06,0.333333,2,0
3_2_4,5e-06,6,1.2e+06,0.333333,1,1
3_2_56,5e-06,6,1.2e+06,0.333333,1,0
2_3_72,8e-06,17,2.125e+06,0.2,1,0
3_4_39,0.000165,433,2.62424e+06,0.142857,1,0
4_3_5,6.3e-05,125,1.98413e+06,0.2,3,0
3_5_96,0.001224,3306,2.70098e+06,0.111111,1,0
4_3_45,5.7e-05,119,2.08772e+06,0.2,1,0
2_3_30,8e-06,18,2.25e+06,0.2,1,0
5_2_74,6e-06,9,1.5e+06,0.333333,1,1
6_2_39,1e-05,13,1.3e+06,0.333333,1,0
4_5_7,0.018713,36793,1.96617e+06,0.111111,2,0
4_5_97,0.016903,34864,2.06259e+06,0.111111,1,0
5_4_54,0.007742,13169,1.70098e+06,0.142857,4,4
4_5_67,0.017755,34813,1.96074e+06,0.111111,1,0
5_2_78,9e-06,10,1.11111e+06,0.333333,4,0
