index, time, unrolled, speed, value, x, y
2_1_77,4e-06,1,250000,0.5,0,0
1_1_18,2e-06,1,500000,0.5,0,0
6_1_72,4e-06,1,250000,0.5,2,0
6_1_3,4e-06,1,250000,0.5,0,0
3_1_84,7e-06,1,142857,0.5,2,0
3_1_66,1.5e-05,1,66666.7,0.5,0,0
3_1_71,1.3e-05,1,76923.1,0.5,2,0
5_1_54,4e-06,1,250000,0.5,0,0
2_1_25,3e-06,1,333333,0.5,1,0
3_1_58,5e-06,1,200000,0.5,2,0
6_1_96,6e-06,1,166667,0.5,2,0
4_1_43,3e-06,1,333333,0.5,3,0
4_1_83,3e-06,1,333333,0.5,2,0
5_1_95,4e-06,1,250000,0.5,1,0
1_1_66,2e-06,1,500000,0.5,0,0
4_1_10,4e-06,1,250000,0.5,3,0
1_1_29,3e-06,1,333333,0.5,0,0
3_1_47,8e-06,1,125000,0.5,0,0
4_1_72,3e-06,1,333333,0.5,2,0
3_1_49,5e-06,1,200000,0.5,2,0
1_1_39,3e-06,1,333333,0.5,0,0
5_1_47,4e-06,1,250000,0.5,4,0
4_1_94,3e-06,1,333333,0.5,3,0
6_1_67,3e-06,1,333333,0.5,4,0
1_1_22,2e-06,1,500000,0.5,0,0
5_1_96,3e-06,1,333333,0.5,2,0
5_1_38,3e-06,1,333333,0.5,2,0
6_1_41,3e-06,1,333333,0.5,4,0
6_1_22,4e-06,1,250000,0.5,2,0
2_1_82,6e-06,1,166667,0.5,1,0
4_1_29,3e-06,1,333333,0.5,0,0
5_1_42,3e-06,1,333333,0.5,2,0
6_1_0,5e-06,1,200000,0.5,1,0
5_1_28,3e-06,1,333333,0.5,1,0
6_1_82,3e-06,1,333333,0.5,4,0
6_1_2,3e-06,1,333333,0.5,3,0
4_1_52,3e-06,1,333333,0.5,3,0
4_1_50,3e-06,1,333333,0.5,0,0
5_1_83,3e-06,1,333333,0.5,2,0
5_1_87,3e-06,1,333333,0.5,0,0
2_1_21,2e-06,1,500000,0.5,1,0
4_1_57,3e-06,1,333333,0.5,1,0
6_1_1,4e-06,1,250000,0.5,1,0
4_1_71,3e-06,1,333333,0.5,1,0
5_1_26,3e-06,1,333333,0.5,2,0
2_1_33,3e-06,1,333333,0.5,1,0
3_1_98,4e-06,1,250000,0.5,1,0
5_1_90,3e-06,1,333333,0.5,3,0
6_1_74,3e-06,1,333333,0.5,2,0
6_1_49,3e-06,1,333333,0.5,5,0
6_1_32,3e-06,1,333333,0.5,4,0
2_1_3,2e-06,1,500000,0.5,0,0
5_1_25,3e-06,1,333333,0.5,4,0
2_1_20,2e-06,1,500000,0.5,0,0
5_1_69,3e-06,1,333333,0.5,1,0
1_1_4,2e-06,1,500000,0.5,0,0
2_1_12,2e-06,1,500000,0.5,1,0
6_1_84,3e-06,1,333333,0.5,1,0
3_1_73,5e-06,1,200000,0.5,2,0
5_1_49,3e-06,1,333333,0.5,0,0
3_1_19,5e-06,1,200000,0.5,2,0
5_1_22,3e-06,1,333333,0.5,1,0
1_1_9,2e-06,1,500000,0.5,0,0
5_1_35,3e-06,1,333333,0.5,2,0
1_1_1,2e-06,1,500000,0.5,0,0
5_1_71,3e-06,1,333333,0.5,3,0
5_1_19,3e-06,1,333333,0.5,0,0
2_1_10,3e-06,1,333333,0.5,0,0
6_1_43,4e-06,1,250000,0.5,1,0
4_1_27,3e-06,1,333333,0.5,3,0
1_1_52,2e-06,1,500000,0.5,0,0
1_1_73,2e-06,1,500000,0.5,0,0
4_1_86,3e-06,1,333333,0.5,0,0
1_1_35,2e-06,1,500000,0.5,0,0
2_1_94,2e-06,1,500000,0.5,1,0
4_1_55,3e-06,1,333333,0.5,3,0
6_1_79,3e-06,1,333333,0.5,2,0
5_1_92,3e-06,1,333333,0.5,3,0
5_1_32,3e-06,1,333333,0.5,1,0
6_1_80,3e-06,1,333333,0.5,5,0
2_1_63,3e-06,1,333333,0.5,1,0
6_1_83,3e-06,1,333333,0.5,4,0
5_1_78,3e-06,1,333333,0.5,4,0
5_1_46,3e-06,1,333333,0.5,4,0
6_1_51,3e-06,1,333333,0.5,3,0
6_1_55,3e-06,1,333333,0.5,1,0
5_1_62,3e-06,1,333333,0.5,2,0
5_1_67,3e-06,1,333333,0.5,2,0
