index, time, unrolled, speed, value, x, y
5_1_12,1.1e-05,1,90909.1,0,1,3
6_4_36,0.022192,10231,461022,0.142857,0,2
6_1_14,3e-06,1,333333,0,5,3
5_3_81,0.000188,213,1.13298e+06,0.2,0,1
6_3_92,0.0003,309,1.03e+06,0.2,1,4
6_1_78,3e-06,1,333333,0,4,3
6_5_50,0.480184,456407,950484,0.111111,5,4
6_3_9,0.00022,309,1.40455e+06,0.2,0,4
6_4_54,0.008714,10231,1.17409e+06,0.142857,2,2
5_1_58,2e-06,1,500000,0,2,2
3_2_78,6e-06,7,1.16667e+06,0.333333,0,1
5_3_55,0.000132,213,1.61364e+06,0.2,4,0
6_2_46,1e-05,13,1.3e+06,0.333333,0,1
5_2_52,8e-06,11,1.375e+06,0.333333,0,1
5_2_96,8e-06,11,1.375e+06,0.333333,0,1
5_4_36,0.003923,5567,1.41907e+06,0.142857,2,4
5_4_32,0.003972,5567,1.40156e+06,0.142857,3,4
6_1_16,2e-06,1,500000,0,5,2
6_4_47,0.009247,10231,1.10641e+06,0.142857,4,2
3_1_92,3e-06,1,333333,0,0,2
5_2_0,9e-06,11,1.22222e+06,0.333333,2,1
4_1_63,2e-06,1,500000,0,3,2
3_2_47,7e-06,7,1e+06,0.333333,0,1
3_2_89,6e-06,7,1.16667e+06,0.333333,0,1
3_1_86,3e-06,1,333333,0,0,2
5_2_3,9e-06,11,1.22222e+06,0.333333,3,1
2_1_87,2e-06,1,500000,0,1,0
5_2_13,9e-06,11,1.22222e+06,0.333333,2,1
4_1_18,2e-06,1,500000,0,2,2
6_2_27,1.1e-05,13,1.18182e+06,0.333333,3,1
5_4_28,0.004363,5567,1.27596e+06,0.142857,2,4
5_2_49,9e-06,11,1.22222e+06,0.333333,0,1
6_4_4,0.0097,10231,1.05474e+06,0.142857,2,2
2_1_46,2e-06,1,500000,0,1,0
3_1_14,3e-06,1,333333,0,2,2
5_3_88,0.000145,213,1.46897e+06,0.2,3,0
5_1_74,2e-06,1,500000,0,3,2
3_2_7,7e-06,7,1e+06,0.333333,1,1
4_2_99,7e-06,9,1.28571e+06,0.333333,2,1
3_2_21,7e-06,7,1e+06,0.333333,0,1
4_1_20,3e-06,1,333333,0,1,2
6_4_92,0.010533,10231,971328,0.142857,2,2
6_5_76,0.488467,456407,934366,0.111111,3,1
6_3_40,0.000213,309,1.4507e+06,0.2,1,4
3_2_94,6e-06,7,1.16667e+06,0.333333,1,1
5_4_35,0.003963,5567,1.40474e+06,0.142857,2,4
6_3_65,0.000211,309,1.46445e+06,0.2,0,4
4_3_90,7.5e-05,135,1.8e+06,0.2,3,0
6_2_74,1e-05,13,1.3e+06,0.333333,1,1
3_1_48,3e-06,1,333333,0,0,2
3_1_74,3e-06,1,333333,0,1,2
6_4_76,0.008771,10231,1.16646e+06,0.142857,4,2
5_1_98,2e-06,1,500000,0,0,2
5_4_12,0.004063,5567,1.37017e+06,0.142857,3,4
6_1_56,2e-06,1,500000,0,1,2
6_2_98,1.1e-05,13,1.18182e+06,0.333333,3,1
4_2_19,6e-06,9,1.5e+06,0.333333,0,1
6_4_12,0.009015,10231,1.13489e+06,0.142857,4,2
6_2_71,1.1e-05,13,1.18182e+06,0.333333,0,1
3_2_93,8e-06,7,875000,0.333333,0,1
4_3_92,8.5e-05,135,1.58824e+06,0.2,2,0
3_1_35,4e-06,1,250000,0,0,2
5_4_93,0.004536,5567,1.22729e+06,0.142857,2,4
6_1_31,3e-06,1,333333,0,4,2
6_1_92,2e-06,1,500000,0,1,2
5_1_31,2e-06,1,500000,0,1,2
3_2_31,1.1e-05,7,636364,0.333333,1,1
3_2_11,7e-06,7,1e+06,0.333333,1,1
4_2_51,7e-06,9,1.28571e+06,0.333333,0,1
3_1_18,3e-06,1,333333,0,1,2
4_2_47,7e-06,9,1.28571e+06,0.333333,0,1
5_4_15,0.004461,5567,1.24793e+06,0.142857,2,4
2_1_22,2e-06,1,500000,0,0,0
3_2_74,7e-06,7,1e+06,0.333333,0,1
5_4_33,0.005122,5567,1.08688e+06,0.142857,2,4
3_2_5,7e-06,7,1e+06,0.333333,0,1
4_2_20,7e-06,9,1.28571e+06,0.333333,0,1
6_3_31,0.000242,309,1.27686e+06,0.2,0,4
4_2_69,7e-06,9,1.28571e+06,0.333333,0,1
5_3_41,0.00015,213,1.42e+06,0.2,4,0
2_1_85,2e-06,1,500000,0,0,0
6_4_52,0.009664,10231,1.05867e+06,0.142857,3,2
5_4_64,0.004234,5567,1.31483e+06,0.142857,3,4
6_4_41,0.0093,10231,1.10011e+06,0.142857,3,2
4_3_81,7.8e-05,135,1.73077e+06,0.2,3,0
4_3_61,7.9e-05,135,1.70886e+06,0.2,3,0
4_1_5,2e-06,1,500000,0,2,2
5_1_0,2e-06,1,500000,0,3,2
4_2_36,7e-06,9,1.28571e+06,0.333333,0,1
4_1_85,2e-06,1,500000,0,0,2
4_3_36,7.7e-05,135,1.75325e+06,0.2,3,0
6_5_91,0.49019,456407,931082,0.111111,3,1
6_1_30,3e-06,1,333333,0,3,0
4_1_66,4e-06,1,250000,0,2,0
6_4_24,0.010189,10231,1.00412e+06,0.142857,0,2
3_2_8,7e-06,7,1e+06,0.333333,1,0
6_5_86,0.475122,456407,960610,0.111111,3,4
5_4_51,0.003954,5567,1.40794e+06,0.142857,2,4
4_2_74,6e-06,9,1.5e+06,0.333333,1,0
5_2_82,8e-06,11,1.375e+06,0.333333,2,4
6_1_95,2e-06,1,500000,0,3,0
6_5_38,0.473406,456407,964092,0.111111,3,4
4_2_7,6e-06,9,1.5e+06,0.333333,2,3
6_1_75,2e-06,1,500000,0,5,0
6_1_99,2e-06,1,500000,0,3,0
6_4_20,0.008747,10231,1.16966e+06,0.142857,5,5
6_3_24,0.000212,309,1.45755e+06,0.2,5,0
5_2_53,8e-06,11,1.375e+06,0.333333,2,4
5_2_65,8e-06,11,1.375e+06,0.333333,0,4
4_1_91,2e-06,1,500000,0,2,0
5_2_30,9e-06,11,1.22222e+06,0.333333,1,4
5_2_22,8e-06,11,1.375e+06,0.333333,1,4
4_3_56,7.6e-05,135,1.77632e+06,0.2,3,2
5_3_36,0.000133,213,1.6015e+06,0.2,3,2
6_3_42,0.000212,309,1.45755e+06,0.2,3,0
5_3_68,0.000134,213,1.58955e+06,0.2,4,2
6_2_56,1e-05,13,1.3e+06,0.333333,3,4
5_1_57,2e-06,1,500000,0,0,0
6_4_31,0.008719,10231,1.17341e+06,0.142857,5,5
6_3_74,0.000212,309,1.45755e+06,0.2,3,0
5_2_41,8e-06,11,1.375e+06,0.333333,2,4
6_1_28,2e-06,1,500000,0,4,0
3_2_61,6e-06,7,1.16667e+06,0.333333,1,0
6_4_22,0.008805,10231,1.16195e+06,0.142857,5,5
3_2_62,6e-06,7,1.16667e+06,0.333333,1,0
6_2_7,1e-05,13,1.3e+06,0.333333,1,4
3_2_60,6e-06,7,1.16667e+06,0.333333,1,0
4_3_88,7.5e-05,135,1.8e+06,0.2,3,2
6_4_77,0.008813,10231,1.1609e+06,0.142857,5,5
2_1_28,1e-06,1,1e+06,0,1,0
4_1_3,2e-06,1,500000,0,0,0
4_2_95,6e-06,9,1.5e+06,0.333333,2,3
4_3_77,7.4e-05,135,1.82432e+06,0.2,3,2
6_4_53,0.008729,10231,1.17207e+06,0.142857,5,5
4_3_19,7.5e-05,135,1.8e+06,0.2,3,2
2_1_86,1e-06,1,1e+06,0,1,0
4_3_70,7.3e-05,135,1.84932e+06,0.2,3,2
6_3_4,0.000212,309,1.45755e+06,0.2,5,0
4_3_17,7.3e-05,135,1.84932e+06,0.2,3,2
5_4_24,0.003947,5567,1.41044e+06,0.142857,3,1
6_2_63,1e-05,13,1.3e+06,0.333333,0,4
6_4_71,0.008731,10231,1.1718e+06,0.142857,5,5
4_3_68,7.4e-05,135,1.82432e+06,0.2,3,2
6_5_32,0.472481,456407,965980,0.111111,4,2
3_2_65,6e-06,7,1.16667e+06,0.333333,0,0
6_2_12,1e-05,13,1.3e+06,0.333333,2,4
3_1_1,3e-06,1,333333,0,2,0
5_3_52,0.000132,213,1.61364e+06,0.2,4,2
3_1_27,3e-06,1,333333,0,1,0
2_1_78,1e-06,1,1e+06,0,0,0
6_3_78,0.000212,309,1.45755e+06,0.2,2,0
4_2_55,6e-06,9,1.5e+06,0.333333,0,3
4_2_75,6e-06,9,1.5e+06,0.333333,0,3
4_2_61,6e-06,9,1.5e+06,0.333333,0,3
4_1_0,2e-06,1,500000,0,2,0
6_4_14,0.008769,10231,1.16672e+06,0.142857,5,5
6_5_65,0.472482,456407,965978,0.111111,3,2
5_3_72,0.000133,213,1.6015e+06,0.2,4,3
5_2_88,8e-06,11,1.375e+06,0.333333,1,4
3_1_30,3e-06,1,333333,0,0,1
2_1_41,2e-06,1,500000,0,0,1
3_1_41,3e-06,1,333333,0,2,1
6_4_94,0.008713,10231,1.17422e+06,0.142857,4,2
2_1_14,2e-06,1,500000,0,1,1
3_2_44,6e-06,7,1.16667e+06,0.333333,2,2
4_2_72,6e-06,9,1.5e+06,0.333333,1,3
4_2_3,6e-06,9,1.5e+06,0.333333,0,3
5_4_92,0.003928,5567,1.41726e+06,0.142857,1,0
3_2_37,6e-06,7,1.16667e+06,0.333333,1,2
4_1_46,2e-06,1,500000,0,3,1
5_4_78,0.003937,5567,1.41402e+06,0.142857,1,0
6_5_61,0.473962,456407,962961,0.111111,4,0
5_1_80,2e-06,1,500000,0,3,1
6_1_11,2e-06,1,500000,0,2,5
5_2_45,8e-06,11,1.375e+06,0.333333,0,4
6_1_38,2e-06,1,500000,0,1,5
6_3_29,0.00022,309,1.40455e+06,0.2,2,5
5_4_48,0.003939,5567,1.4133e+06,0.142857,1,0
5_2_37,8e-06,11,1.375e+06,0.333333,0,4
6_3_30,0.000211,309,1.46445e+06,0.2,4,5
5_1_56,2e-06,1,500000,0,3,1
5_4_63,0.003937,5567,1.41402e+06,0.142857,1,0
3_2_25,6e-06,7,1.16667e+06,0.333333,1,2
5_1_75,2e-06,1,500000,0,2,1
6_4_0,0.008712,10231,1.17436e+06,0.142857,3,2
3_1_68,3e-06,1,333333,0,0,1
4_2_28,6e-06,9,1.5e+06,0.333333,1,3
6_2_60,1e-05,13,1.3e+06,0.333333,3,5
4_3_20,7.4e-05,135,1.82432e+06,0.2,3,3
6_5_80,0.473125,456407,964665,0.111111,4,0
6_4_78,0.008696,10231,1.17652e+06,0.142857,3,0
6_2_11,1e-05,13,1.3e+06,0.333333,5,3
3_2_24,6e-06,7,1.16667e+06,0.333333,2,0
5_2_67,8e-06,11,1.375e+06,0.333333,3,3
6_1_57,2e-06,1,500000,0,2,1
5_2_68,8e-06,11,1.375e+06,0.333333,4,3
6_4_81,0.008734,10231,1.1714e+06,0.142857,4,0
3_1_25,3e-06,1,333333,0,2,1
2_1_55,2e-06,1,500000,0,1,1
3_2_32,6e-06,7,1.16667e+06,0.333333,2,0
3_2_13,6e-06,7,1.16667e+06,0.333333,2,0
5_4_81,0.003948,5567,1.41008e+06,0.142857,0,1
5_1_77,2e-06,1,500000,0,1,1
3_2_77,6e-06,7,1.16667e+06,0.333333,2,0
4_3_91,7.3e-05,135,1.84932e+06,0.2,1,2
5_4_87,0.003926,5567,1.41798e+06,0.142857,1,1
6_2_77,1.1e-05,13,1.18182e+06,0.333333,4,3
5_4_21,0.003938,5567,1.41366e+06,0.142857,0,1
6_2_32,1e-05,13,1.3e+06,0.333333,5,3
5_4_82,0.003946,5567,1.4108e+06,0.142857,0,1
4_2_45,6e-06,9,1.5e+06,0.333333,2,3
4_2_31,7e-06,9,1.28571e+06,0.333333,3,3
6_1_27,2e-06,1,500000,0,5,1
2_1_6,1e-06,1,1e+06,0,0,1
6_1_40,2e-06,1,500000,0,5,1
4_3_15,7.4e-05,135,1.82432e+06,0.2,1,2
3_2_20,6e-06,7,1.16667e+06,0.333333,2,0
6_1_53,2e-06,1,500000,0,3,1
3_2_29,6e-06,7,1.16667e+06,0.333333,2,0
5_1_52,3e-06,1,333333,0,2,1
5_3_62,0.000134,213,1.58955e+06,0.2,1,2
6_2_86,1.1e-05,13,1.18182e+06,0.333333,3,3
6_1_52,2e-06,1,500000,0,5,1
5_1_3,2e-06,1,500000,0,1,1
6_2_21,1e-05,13,1.3e+06,0.333333,3,3
6_5_27,0.473686,456407,963522,0.111111,3,0
6_2_80,1e-05,13,1.3e+06,0.333333,0,1
5_1_45,2e-06,1,500000,0,2,2
5_3_4,0.000132,213,1.61364e+06,0.2,4,0
5_2_81,9e-06,11,1.22222e+06,0.333333,0,1
2_1_64,1e-06,1,1e+06,0,1,0
6_1_19,2e-06,1,500000,0,0,2
3_1_10,3e-06,1,333333,0,2,2
2_1_5,2e-06,1,500000,0,0,0
6_4_45,0.00882,10231,1.15998e+06,0.142857,5,2
3_2_36,6e-06,7,1.16667e+06,0.333333,0,1
3_1_13,3e-06,1,333333,0,2,2
6_5_92,0.474784,456407,961294,0.111111,2,5
5_3_27,0.000135,213,1.57778e+06,0.2,4,0
4_3_74,7.5e-05,135,1.8e+06,0.2,3,0
3_2_80,6e-06,7,1.16667e+06,0.333333,0,1
4_1_78,2e-06,1,500000,0,3,2
6_5_42,0.499913,456407,912973,0.111111,3,5
6_3_16,0.000212,309,1.45755e+06,0.2,0,2
2_1_98,1e-06,1,1e+06,0,0,1
4_3_9,7.5e-05,135,1.8e+06,0.2,3,3
6_3_73,0.000211,309,1.46445e+06,0.2,1,2
2_1_2,2e-06,1,500000,0,0,1
6_1_93,2e-06,1,500000,0,3,1
2_1_60,2e-06,1,500000,0,1,1
6_5_12,0.47602,456407,958798,0.111111,1,3
3_2_96,6e-06,7,1.16667e+06,0.333333,2,0
5_2_60,8e-06,11,1.375e+06,0.333333,2,0
4_3_60,7.4e-05,135,1.82432e+06,0.2,3,3
4_1_60,2e-06,1,500000,0,2,1
3_2_0,6e-06,7,1.16667e+06,0.333333,2,0
6_1_10,2e-06,1,500000,0,2,1
5_4_91,0.003937,5567,1.41402e+06,0.142857,1,1
6_5_98,0.473593,456407,963711,0.111111,1,3
5_2_1,9e-06,11,1.22222e+06,0.333333,0,2
5_3_57,0.000131,213,1.62595e+06,0.2,2,1
2_1_44,1e-06,1,1e+06,0,0,0
6_1_39,2e-06,1,500000,0,2,4
4_2_90,6e-06,9,1.5e+06,0.333333,0,2
3_2_50,6e-06,7,1.16667e+06,0.333333,1,2
4_2_58,6e-06,9,1.5e+06,0.333333,1,2
6_4_95,0.008711,10231,1.17449e+06,0.142857,1,0
6_1_89,2e-06,1,500000,0,1,4
6_1_20,2e-06,1,500000,0,0,4
2_1_42,1e-06,1,1e+06,0,0,0
5_2_77,8e-06,11,1.375e+06,0.333333,2,2
6_4_75,0.008826,10231,1.15919e+06,0.142857,3,0
6_2_24,1.1e-05,13,1.18182e+06,0.333333,0,2
4_2_59,6e-06,9,1.5e+06,0.333333,1,2
6_1_4,2e-06,1,500000,0,0,4
6_1_5,2e-06,1,500000,0,2,4
6_1_61,2e-06,1,500000,0,4,4
4_2_21,6e-06,9,1.5e+06,0.333333,1,2
5_1_76,2e-06,1,500000,0,1,4
5_3_32,0.000133,213,1.6015e+06,0.2,2,1
3_2_92,6e-06,7,1.16667e+06,0.333333,0,2
3_2_55,6e-06,7,1.16667e+06,0.333333,0,2
4_3_30,7.4e-05,135,1.82432e+06,0.2,2,1
4_1_70,2e-06,1,500000,0,2,0
6_5_84,0.472798,456407,965332,0.111111,5,2
5_3_15,0.000133,213,1.6015e+06,0.2,2,1
5_3_3,0.000132,213,1.61364e+06,0.2,2,1
6_1_37,2e-06,1,500000,0,4,4
4_3_69,8.7e-05,135,1.55172e+06,0.2,1,1
6_1_85,2e-06,1,500000,0,4,4
4_1_59,2e-06,1,500000,0,0,0
3_1_32,3e-06,1,333333,0,2,0
6_2_16,1e-05,13,1.3e+06,0.333333,0,2
5_1_84,2e-06,1,500000,0,2,4
3_2_16,6e-06,7,1.16667e+06,0.333333,1,2
5_1_5,2e-06,1,500000,0,4,4
4_2_56,6e-06,9,1.5e+06,0.333333,0,2
4_2_60,6e-06,9,1.5e+06,0.333333,0,2
3_1_8,3e-06,1,333333,0,1,0
4_3_34,7.4e-05,135,1.82432e+06,0.2,2,1
5_4_89,0.003944,5567,1.41151e+06,0.142857,4,3
4_3_27,7.5e-05,135,1.8e+06,0.2,1,1
6_1_25,2e-06,1,500000,0,5,4
6_5_25,0.472817,456407,965293,0.111111,5,2
6_3_67,0.000212,309,1.45755e+06,0.2,4,3
4_1_82,2e-06,1,500000,0,2,3
6_4_29,0.008719,10231,1.17341e+06,0.142857,3,1
3_2_76,6e-06,7,1.16667e+06,0.333333,1,1
6_1_33,2e-06,1,500000,0,0,3
6_2_28,1e-05,13,1.3e+06,0.333333,3,1
4_1_16,2e-06,1,500000,0,2,3
6_4_87,0.008694,10231,1.17679e+06,0.142857,4,1
3_1_65,3e-06,1,333333,0,0,0
5_1_11,2e-06,1,500000,0,1,3
6_5_71,0.472926,456407,965071,0.111111,3,1
5_3_75,0.000134,213,1.58955e+06,0.2,0,1
4_1_25,2e-06,1,500000,0,0,3
4_3_38,7.4e-05,135,1.82432e+06,0.2,0,1
2_1_95,2e-06,1,500000,0,0,0
6_3_0,0.000211,309,1.46445e+06,0.2,2,3
6_5_40,0.474156,456407,962567,0.111111,2,1
6_4_49,0.008692,10231,1.17706e+06,0.142857,5,2
6_2_13,1e-05,13,1.3e+06,0.333333,0,2
5_2_8,8e-06,11,1.375e+06,0.333333,0,2
5_2_16,9e-06,11,1.22222e+06,0.333333,2,2
6_2_96,1e-05,13,1.3e+06,0.333333,1,2
5_2_6,8e-06,11,1.375e+06,0.333333,0,2
5_4_18,0.003931,5567,1.41618e+06,0.142857,2,1
6_3_98,0.000214,309,1.44393e+06,0.2,0,5
6_4_26,0.008732,10231,1.17167e+06,0.142857,5,2
5_2_75,8e-06,11,1.375e+06,0.333333,2,2
3_1_33,7e-06,1,142857,0,0,0
6_5_20,0.47445,456407,961971,0.111111,4,4
4_2_53,7e-06,9,1.28571e+06,0.333333,0,2
2_1_99,2e-06,1,500000,0,1,0
5_4_9,0.003941,5567,1.41259e+06,0.142857,3,1
6_1_12,2e-06,1,500000,0,2,4
4_2_67,6e-06,9,1.5e+06,0.333333,0,2
5_3_1,0.000157,213,1.35669e+06,0.2,2,4
3_1_88,3e-06,1,333333,0,0,0
5_2_93,8e-06,11,1.375e+06,0.333333,0,2
3_1_64,3e-06,1,333333,0,2,0
5_4_52,0.00394,5567,1.41294e+06,0.142857,3,1
5_4_76,0.003943,5567,1.41187e+06,0.142857,3,1
3_2_35,6e-06,7,1.16667e+06,0.333333,1,2
5_2_83,8e-06,11,1.375e+06,0.333333,1,2
5_4_40,0.003965,5567,1.40404e+06,0.142857,2,1
5_2_34,8e-06,11,1.375e+06,0.333333,1,2
6_5_60,0.472323,456407,966303,0.111111,3,4
2_1_51,2e-06,1,500000,0,0,1
6_4_21,0.00872,10231,1.17328e+06,0.142857,3,1
6_2_73,1e-05,13,1.3e+06,0.333333,3,3
4_2_22,6e-06,9,1.5e+06,0.333333,2,3
5_2_39,8e-06,11,1.375e+06,0.333333,1,3
4_2_2,6e-06,9,1.5e+06,0.333333,3,3
5_1_30,2e-06,1,500000,0,2,1
5_3_31,0.000131,213,1.62595e+06,0.2,2,2
2_1_54,1e-06,1,1e+06,0,1,1
5_2_72,8e-06,11,1.375e+06,0.333333,2,3
4_3_80,7.4e-05,135,1.82432e+06,0.2,1,2
5_3_64,0.000133,213,1.6015e+06,0.2,3,2
6_4_50,0.008707,10231,1.17503e+06,0.142857,3,1
4_2_54,6e-06,9,1.5e+06,0.333333,3,3
2_1_70,1e-06,1,1e+06,0,1,1
4_3_16,7.6e-05,135,1.77632e+06,0.2,1,2
5_3_9,0.000133,213,1.6015e+06,0.2,3,2
6_1_63,2e-06,1,500000,0,3,1
2_1_18,2e-06,1,500000,0,1,1
5_1_82,2e-06,1,500000,0,1,1
4_3_42,7.5e-05,135,1.8e+06,0.2,2,2
4_2_15,6e-06,9,1.5e+06,0.333333,3,3
6_2_68,1e-05,13,1.3e+06,0.333333,4,3
5_3_7,0.000146,213,1.4589e+06,0.2,3,2
4_3_39,7.5e-05,135,1.8e+06,0.2,2,2
5_1_34,2e-06,1,500000,0,1,1
6_5_17,0.473392,456407,964121,0.111111,0,5
4_1_69,2e-06,1,500000,0,3,1
5_2_27,8e-06,11,1.375e+06,0.333333,4,3
3_2_2,6e-06,7,1.16667e+06,0.333333,2,0
6_4_69,0.008746,10231,1.16979e+06,0.142857,4,1
6_2_4,1e-05,13,1.3e+06,0.333333,4,3
2_1_91,2e-06,1,500000,0,0,1
4_1_64,2e-06,1,500000,0,0,1
6_4_57,0.008699,10231,1.17611e+06,0.142857,4,1
6_4_25,0.008743,10231,1.17019e+06,0.142857,4,1
4_3_10,7.4e-05,135,1.82432e+06,0.2,1,2
4_2_73,6e-06,9,1.5e+06,0.333333,3,3
2_1_66,1e-06,1,1e+06,0,0,1
6_4_6,0.008706,10231,1.17517e+06,0.142857,3,1
5_2_25,9e-06,11,1.22222e+06,0.333333,4,3
4_3_23,7.8e-05,135,1.73077e+06,0.2,1,2
3_1_81,3e-06,1,333333,0,0,1
6_1_86,2e-06,1,500000,0,2,1
6_3_3,0.000232,309,1.3319e+06,0.2,3,0
5_4_6,0.004331,5567,1.28538e+06,0.142857,3,4
5_1_4,2e-06,1,500000,0,4,1
3_2_97,7e-06,7,1e+06,0.333333,2,0
6_3_50,0.000232,309,1.3319e+06,0.2,4,0
2_1_92,2e-06,1,500000,0,1,1
