index, time, unrolled, speed, value, x, y
5_1_12,3e-06,1,333333,0,0,1
6_4_36,0.011895,10231,860109,-0.142857,1,5
6_1_14,4e-06,1,250000,0,2,5
5_3_81,0.000188,213,1.13298e+06,-0.2,4,3
6_3_92,0.000358,309,863128,-0.2,4,5
6_1_78,1.2e-05,1,83333.3,0,1,5
6_5_50,0.495691,456407,920749,-0.111111,5,4
6_3_9,0.000209,309,1.47847e+06,-0.2,5,5
6_4_54,0.00847,10231,1.20791e+06,-0.142857,1,5
5_1_58,2e-06,1,500000,0,3,1
3_2_78,6e-06,7,1.16667e+06,-0.333333,2,2
5_3_55,0.000131,213,1.62595e+06,-0.2,4,3
6_2_46,1.1e-05,13,1.18182e+06,-0.333333,4,5
5_2_52,9e-06,11,1.22222e+06,-0.333333,4,2
5_2_96,9e-06,11,1.22222e+06,-0.333333,2,2
5_4_36,0.006267,5567,888304,-0.142857,4,4
5_4_32,0.004333,5567,1.28479e+06,-0.142857,4,4
6_1_16,3e-06,1,333333,0,3,5
6_4_47,0.009893,10231,1.03417e+06,-0.142857,1,5
3_1_92,4e-06,1,250000,0,2,1
5_2_0,1.1e-05,11,1e+06,-0.333333,4,2
4_1_63,3e-06,1,333333,0,2,1
3_2_47,8e-06,7,875000,-0.333333,2,2
3_2_89,8e-06,7,875000,-0.333333,2,2
3_1_86,6e-06,1,166667,0,1,1
5_2_3,2.1e-05,11,523810,-0.333333,2,2
2_1_87,3e-06,1,333333,0,0,1
5_2_13,1.2e-05,11,916667,-0.333333,4,2
4_1_18,3.1e-05,1,32258.1,0,0,1
6_2_27,1.6e-05,13,812500,-0.333333,4,5
5_4_28,0.00548,5567,1.01588e+06,-0.142857,3,4
5_2_49,1.2e-05,11,916667,-0.333333,4,2
6_4_4,0.013506,10231,757515,-0.142857,3,5
2_1_46,3e-06,1,333333,0,0,1
3_1_14,5e-06,1,200000,0,0,1
5_3_88,0.000186,213,1.14516e+06,-0.2,4,3
5_1_74,3e-06,1,333333,0,4,1
3_2_7,1e-05,7,700000,-0.333333,1,2
4_2_99,1e-05,9,900000,-0.333333,1,2
3_2_21,1e-05,7,700000,-0.333333,1,2
4_1_20,4e-06,1,250000,0,0,1
6_4_92,0.012564,10231,814311,-0.142857,3,5
6_5_76,0.497177,456407,917997,-0.111111,1,4
6_3_40,0.000236,309,1.30932e+06,-0.2,0,0
3_2_94,7e-06,7,1e+06,-0.333333,1,2
5_4_35,0.004493,5567,1.23904e+06,-0.142857,0,1
6_3_65,0.000247,309,1.25101e+06,-0.2,0,0
4_3_90,8.9e-05,135,1.51685e+06,-0.2,2,2
6_2_74,1.4e-05,13,928571,-0.333333,3,4
3_1_48,5e-06,1,200000,0,1,0
3_1_74,5e-06,1,200000,0,0,0
6_4_76,0.012453,10231,821569,-0.142857,2,0
5_1_98,3e-06,1,333333,0,4,3
5_4_12,0.005644,5567,986357,-0.142857,0,1
6_1_56,5e-06,1,200000,0,5,5
6_2_98,1.9e-05,13,684211,-0.333333,3,4
4_2_19,1.4e-05,9,642857,-0.333333,2,2
6_4_12,0.012495,10231,818808,-0.142857,1,0
6_2_71,1.6e-05,13,812500,-0.333333,0,4
3_2_93,1e-05,7,700000,-0.333333,2,2
4_3_92,0.000122,135,1.10656e+06,-0.2,3,2
3_1_35,5e-06,1,200000,0,2,0
5_4_93,0.005909,5567,942122,-0.142857,0,1
6_1_31,4e-06,1,250000,0,5,5
6_1_92,3e-06,1,333333,0,3,5
5_1_31,3e-06,1,333333,0,3,3
3_2_31,9e-06,7,777778,-0.333333,2,2
3_2_11,1.4e-05,7,500000,-0.333333,2,2
4_2_51,1e-05,9,900000,-0.333333,3,2
3_1_18,2e-05,1,50000,0,2,0
4_2_47,1e-05,9,900000,-0.333333,3,2
5_4_15,0.005864,5567,949352,-0.142857,0,1
2_1_22,3e-06,1,333333,0,0,0
3_2_74,9e-06,7,777778,-0.333333,2,2
5_4_33,0.005787,5567,961984,-0.142857,1,1
3_2_5,9e-06,7,777778,-0.333333,2,2
4_2_20,1e-05,9,900000,-0.333333,3,2
6_3_31,0.000295,309,1.04746e+06,-0.2,3,0
4_2_69,1e-05,9,900000,-0.333333,1,2
5_3_41,0.000186,213,1.14516e+06,-0.2,4,2
2_1_85,4e-06,1,250000,0,0,0
6_4_52,0.01232,10231,830438,-0.142857,2,0
5_4_64,0.005621,5567,990393,-0.142857,0,1
6_4_41,0.012485,10231,819463,-0.142857,1,0
4_3_81,0.000137,135,985401,-0.2,3,2
4_3_61,0.000105,135,1.28571e+06,-0.2,3,2
4_1_5,3e-06,1,333333,0,3,3
5_1_0,1.3e-05,1,76923.1,0,0,3
4_2_36,1e-05,9,900000,-0.333333,2,2
4_1_85,3e-06,1,333333,0,1,3
4_3_36,0.000104,135,1.29808e+06,-0.2,3,2
6_5_91,0.549086,456407,831212,-0.111111,1,4
6_1_30,3e-06,1,333333,0,0,3
4_1_66,5e-06,1,200000,0,0,3
6_4_24,0.008842,10231,1.15709e+06,-0.142857,4,3
3_2_8,6e-06,7,1.16667e+06,-0.333333,2,1
6_5_86,0.462016,456407,987860,-0.111111,4,1
5_4_51,0.003821,5567,1.45695e+06,-0.142857,0,0
4_2_74,6e-06,9,1.5e+06,-0.333333,3,1
5_2_82,1e-05,11,1.1e+06,-0.333333,1,1
6_1_95,2e-06,1,500000,0,4,3
6_5_38,0.460626,456407,990841,-0.111111,4,1
4_2_7,6e-06,9,1.5e+06,-0.333333,2,3
6_1_75,2e-06,1,500000,0,1,2
6_1_99,2e-06,1,500000,0,5,2
6_4_20,0.008473,10231,1.20748e+06,-0.142857,2,1
6_3_24,0.000209,309,1.47847e+06,-0.2,1,4
5_2_53,1.3e-05,11,846154,-0.333333,0,3
5_2_65,8e-06,11,1.375e+06,-0.333333,2,3
4_1_91,2e-06,1,500000,0,3,2
5_2_30,8e-06,11,1.375e+06,-0.333333,0,3
5_2_22,8e-06,11,1.375e+06,-0.333333,0,3
4_3_56,7.4e-05,135,1.82432e+06,-0.2,1,2
5_3_36,0.000132,213,1.61364e+06,-0.2,3,4
6_3_42,0.000209,309,1.47847e+06,-0.2,1,4
5_3_68,0.00013,213,1.63846e+06,-0.2,4,4
6_2_56,1.1e-05,13,1.18182e+06,-0.333333,0,3
5_1_57,2e-06,1,500000,0,2,2
6_4_31,0.008496,10231,1.20421e+06,-0.142857,2,1
6_3_74,0.000208,309,1.48558e+06,-0.2,3,4
5_2_41,8e-06,11,1.375e+06,-0.333333,0,3
6_1_28,2e-06,1,500000,0,1,2
3_2_61,6e-06,7,1.16667e+06,-0.333333,0,1
6_4_22,0.008467,10231,1.20834e+06,-0.142857,3,1
3_2_62,6e-06,7,1.16667e+06,-0.333333,0,1
6_2_7,1e-05,13,1.3e+06,-0.333333,2,3
3_2_60,6e-06,7,1.16667e+06,-0.333333,0,1
4_3_88,7.4e-05,135,1.82432e+06,-0.2,1,2
6_4_77,0.008506,10231,1.2028e+06,-0.142857,2,1
2_1_28,2e-06,1,500000,0,1,0
4_1_3,2e-06,1,500000,0,2,2
4_2_95,8e-06,9,1.125e+06,-0.333333,2,3
4_3_77,7.5e-05,135,1.8e+06,-0.2,0,2
6_4_53,0.00849,10231,1.20506e+06,-0.142857,1,1
4_3_19,7.4e-05,135,1.82432e+06,-0.2,1,2
2_1_86,2e-06,1,500000,0,1,0
4_3_70,7.3e-05,135,1.84932e+06,-0.2,0,2
6_3_4,0.000209,309,1.47847e+06,-0.2,2,4
4_3_17,7.4e-05,135,1.82432e+06,-0.2,0,2
5_4_24,0.003814,5567,1.45962e+06,-0.142857,1,4
6_2_63,1e-05,13,1.3e+06,-0.333333,1,3
6_4_71,0.008524,10231,1.20026e+06,-0.142857,1,1
4_3_68,7.4e-05,135,1.82432e+06,-0.2,0,2
6_5_32,0.484536,456407,941947,-0.111111,1,0
3_2_65,6e-06,7,1.16667e+06,-0.333333,1,1
6_2_12,1e-05,13,1.3e+06,-0.333333,0,3
3_1_1,4e-06,1,250000,0,1,2
5_3_52,0.00013,213,1.63846e+06,-0.2,4,4
3_1_27,3e-06,1,333333,0,0,2
2_1_78,2e-06,1,500000,0,0,0
6_3_78,0.000209,309,1.47847e+06,-0.2,3,4
4_2_55,6e-06,9,1.5e+06,-0.333333,0,3
4_2_75,7e-06,9,1.28571e+06,-0.333333,0,3
4_2_61,6e-06,9,1.5e+06,-0.333333,0,3
4_1_0,2e-06,1,500000,0,1,2
6_4_14,0.008458,10231,1.20962e+06,-0.142857,1,1
6_5_65,0.477504,456407,955818,-0.111111,2,0
5_3_72,0.000132,213,1.61364e+06,-0.2,2,2
5_2_88,9e-06,11,1.22222e+06,-0.333333,4,3
3_1_30,3e-06,1,333333,0,1,0
2_1_41,2e-06,1,500000,0,1,0
3_1_41,3e-06,1,333333,0,1,0
6_4_94,0.008435,10231,1.21292e+06,-0.142857,0,1
2_1_14,2e-06,1,500000,0,0,0
3_2_44,6e-06,7,1.16667e+06,-0.333333,1,1
4_2_72,7e-06,9,1.28571e+06,-0.333333,2,3
4_2_3,6e-06,9,1.5e+06,-0.333333,1,3
5_4_92,0.003827,5567,1.45466e+06,-0.142857,0,0
3_2_37,6e-06,7,1.16667e+06,-0.333333,2,1
4_1_46,2e-06,1,500000,0,0,3
5_4_78,0.003819,5567,1.45771e+06,-0.142857,0,0
6_5_61,0.49353,456407,924781,-0.111111,1,4
5_1_80,3e-06,1,333333,0,4,3
6_1_11,2e-06,1,500000,0,0,3
5_2_45,9e-06,11,1.22222e+06,-0.333333,4,3
6_1_38,3e-06,1,333333,0,3,3
6_3_29,0.000214,309,1.44393e+06,-0.2,2,5
5_4_48,0.003828,5567,1.45428e+06,-0.142857,0,0
5_2_37,9e-06,11,1.22222e+06,-0.333333,3,3
6_3_30,0.00021,309,1.47143e+06,-0.2,4,5
5_1_56,3e-06,1,333333,0,2,3
5_4_63,0.003941,5567,1.41259e+06,-0.142857,0,0
3_2_25,7e-06,7,1e+06,-0.333333,2,1
5_1_75,2e-06,1,500000,0,3,3
6_4_0,0.008806,10231,1.16182e+06,-0.142857,0,1
3_1_68,3e-06,1,333333,0,2,0
4_2_28,7e-06,9,1.28571e+06,-0.333333,2,3
6_2_60,1.2e-05,13,1.08333e+06,-0.333333,5,3
4_3_20,7.4e-05,135,1.82432e+06,-0.2,1,2
6_5_80,0.468447,456407,974298,-0.111111,1,4
6_4_78,0.008449,10231,1.21091e+06,-0.142857,3,0
6_2_11,1.1e-05,13,1.18182e+06,-0.333333,1,5
3_2_24,6e-06,7,1.16667e+06,-0.333333,1,1
5_2_67,8e-06,11,1.375e+06,-0.333333,2,4
6_1_57,2e-06,1,500000,0,1,2
5_2_68,8e-06,11,1.375e+06,-0.333333,1,4
6_4_81,0.008454,10231,1.2102e+06,-0.142857,4,0
3_1_25,3e-06,1,333333,0,0,2
2_1_55,2e-06,1,500000,0,0,0
3_2_32,7e-06,7,1e+06,-0.333333,0,1
3_2_13,6e-06,7,1.16667e+06,-0.333333,1,1
5_4_81,0.003832,5567,1.45277e+06,-0.142857,4,2
5_1_77,2e-06,1,500000,0,4,2
3_2_77,6e-06,7,1.16667e+06,-0.333333,1,1
4_3_91,7.3e-05,135,1.84932e+06,-0.2,2,3
5_4_87,0.004039,5567,1.37831e+06,-0.142857,3,2
6_2_77,1.1e-05,13,1.18182e+06,-0.333333,1,5
5_4_21,0.005256,5567,1.05917e+06,-0.142857,4,2
6_2_32,1.3e-05,13,1e+06,-0.333333,2,5
5_4_82,0.004484,5567,1.24153e+06,-0.142857,4,2
4_2_45,8e-06,9,1.125e+06,-0.333333,2,3
4_2_31,8e-06,9,1.125e+06,-0.333333,3,3
6_1_27,3e-06,1,333333,0,0,2
2_1_6,2e-06,1,500000,0,1,0
6_1_40,3e-06,1,333333,0,1,2
4_3_15,8.6e-05,135,1.56977e+06,-0.2,1,3
3_2_20,7e-06,7,1e+06,-0.333333,0,1
6_1_53,3e-06,1,333333,0,1,2
3_2_29,9e-06,7,777778,-0.333333,0,1
5_1_52,3e-06,1,333333,0,3,2
5_3_62,0.000156,213,1.36538e+06,-0.2,2,3
6_2_86,1.2e-05,13,1.08333e+06,-0.333333,0,5
6_1_52,3e-06,1,333333,0,0,2
5_1_3,2e-06,1,500000,0,0,2
6_2_21,1.2e-05,13,1.08333e+06,-0.333333,1,5
6_5_27,0.464142,456407,983335,-0.111111,4,5
6_2_80,1e-05,13,1.3e+06,-0.333333,1,5
5_1_45,2e-06,1,500000,0,2,2
5_3_4,0.00013,213,1.63846e+06,-0.2,2,3
5_2_81,8e-06,11,1.375e+06,-0.333333,0,4
2_1_64,2e-06,1,500000,0,1,0
6_1_19,2e-06,1,500000,0,0,2
3_1_10,3e-06,1,333333,0,2,2
2_1_5,2e-06,1,500000,0,0,0
6_4_45,0.008492,10231,1.20478e+06,-0.142857,4,0
3_2_36,6e-06,7,1.16667e+06,-0.333333,0,1
3_1_13,3e-06,1,333333,0,2,2
6_5_92,0.462386,456407,987069,-0.111111,3,5
5_3_27,0.00013,213,1.63846e+06,-0.2,0,2
4_3_74,7.4e-05,135,1.82432e+06,-0.2,0,2
3_2_80,6e-06,7,1.16667e+06,-0.333333,2,0
4_1_78,2e-06,1,500000,0,0,1
6_5_42,0.461651,456407,988641,-0.111111,0,0
6_3_16,0.000209,309,1.47847e+06,-0.2,4,0
2_1_98,2e-06,1,500000,0,0,1
4_3_9,7.3e-05,135,1.84932e+06,-0.2,0,2
6_3_73,0.000209,309,1.47847e+06,-0.2,5,0
2_1_2,2e-06,1,500000,0,0,1
6_1_93,2e-06,1,500000,0,3,1
2_1_60,2e-06,1,500000,0,1,1
6_5_12,0.460689,456407,990705,-0.111111,0,0
3_2_96,7e-06,7,1e+06,-0.333333,2,2
5_2_60,8e-06,11,1.375e+06,-0.333333,4,2
4_3_60,7.3e-05,135,1.84932e+06,-0.2,3,3
4_1_60,2e-06,1,500000,0,3,2
3_2_0,6e-06,7,1.16667e+06,-0.333333,1,2
6_1_10,2e-06,1,500000,0,4,5
5_4_91,0.003906,5567,1.42524e+06,-0.142857,3,4
6_5_98,0.461022,456407,989990,-0.111111,5,5
5_2_1,9e-06,11,1.22222e+06,-0.333333,1,2
5_3_57,0.000142,213,1.5e+06,-0.2,4,3
2_1_44,2e-06,1,500000,0,1,1
6_1_39,2e-06,1,500000,0,5,5
4_2_90,6e-06,9,1.5e+06,-0.333333,1,2
3_2_50,6e-06,7,1.16667e+06,-0.333333,2,2
4_2_58,7e-06,9,1.28571e+06,-0.333333,2,2
6_4_95,0.008454,10231,1.2102e+06,-0.142857,1,2
6_1_89,2e-06,1,500000,0,3,5
6_1_20,2e-06,1,500000,0,3,5
2_1_42,2e-06,1,500000,0,1,1
5_2_77,8e-06,11,1.375e+06,-0.333333,4,2
6_4_75,0.008441,10231,1.21206e+06,-0.142857,0,2
6_2_24,1e-05,13,1.3e+06,-0.333333,4,5
4_2_59,6e-06,9,1.5e+06,-0.333333,3,2
6_1_4,2e-06,1,500000,0,5,5
6_1_5,3e-06,1,333333,0,0,5
6_1_61,2e-06,1,500000,0,5,5
4_2_21,9e-06,9,1e+06,-0.333333,2,2
5_1_76,2e-06,1,500000,0,2,2
5_3_32,0.00013,213,1.63846e+06,-0.2,3,3
3_2_92,8e-06,7,875000,-0.333333,2,2
3_2_55,6e-06,7,1.16667e+06,-0.333333,1,2
4_3_30,7.4e-05,135,1.82432e+06,-0.2,3,3
4_1_70,2e-06,1,500000,0,3,2
6_5_84,0.462887,456407,986001,-0.111111,4,5
5_3_15,0.00014,213,1.52143e+06,-0.2,1,0
5_3_3,0.000207,213,1.02899e+06,-0.2,1,0
6_1_37,2e-06,1,500000,0,5,1
4_3_69,7.4e-05,135,1.82432e+06,-0.2,1,0
6_1_85,3e-06,1,333333,0,1,1
4_1_59,3e-06,1,333333,0,3,1
3_1_32,4e-06,1,250000,0,0,1
6_2_16,1.2e-05,13,1.08333e+06,-0.333333,1,0
5_1_84,3e-06,1,333333,0,0,1
3_2_16,1e-05,7,700000,-0.333333,2,0
5_1_5,3e-06,1,333333,0,0,1
4_2_56,8e-06,9,1.125e+06,-0.333333,2,0
4_2_60,1.1e-05,9,818182,-0.333333,2,0
3_1_8,5e-06,1,200000,0,0,1
4_3_34,8.3e-05,135,1.62651e+06,-0.2,1,0
5_4_89,0.004324,5567,1.28747e+06,-0.142857,1,3
4_3_27,8.4e-05,135,1.60714e+06,-0.2,1,0
6_1_25,4e-06,1,250000,0,0,1
6_5_25,0.47271,456407,965512,-0.111111,4,0
6_3_67,0.000209,309,1.47847e+06,-0.2,0,4
4_1_82,2e-06,1,500000,0,0,1
6_4_29,0.008443,10231,1.21177e+06,-0.142857,0,4
3_2_76,6e-06,7,1.16667e+06,-0.333333,2,0
6_1_33,2e-06,1,500000,0,3,1
6_2_28,1e-05,13,1.3e+06,-0.333333,5,0
4_1_16,2e-06,1,500000,0,1,1
6_4_87,0.008457,10231,1.20977e+06,-0.142857,0,4
3_1_65,3e-06,1,333333,0,1,1
5_1_11,3e-06,1,333333,0,3,1
6_5_71,0.479333,456407,952171,-0.111111,3,0
5_3_75,0.000136,213,1.56618e+06,-0.2,1,4
4_1_25,2e-06,1,500000,0,3,1
4_3_38,7.6e-05,135,1.77632e+06,-0.2,0,2
2_1_95,3e-06,1,333333,0,1,1
6_3_0,0.000367,309,841962,-0.2,4,5
6_5_40,0.471905,456407,967159,-0.111111,3,1
6_4_49,0.008469,10231,1.20805e+06,-0.142857,3,2
6_2_13,1e-05,13,1.3e+06,-0.333333,2,3
5_2_8,1.5e-05,11,733333,-0.333333,3,3
5_2_16,1.2e-05,11,916667,-0.333333,1,3
6_2_96,1.1e-05,13,1.18182e+06,-0.333333,1,3
5_2_6,8e-06,11,1.375e+06,-0.333333,1,3
5_4_18,0.003831,5567,1.45315e+06,-0.142857,0,4
6_3_98,0.00021,309,1.47143e+06,-0.2,4,5
6_4_26,0.012337,10231,829294,-0.142857,3,2
5_2_75,1.4e-05,11,785714,-0.333333,2,3
3_1_33,6e-06,1,166667,0,2,1
6_5_20,0.498284,456407,915958,-0.111111,3,1
4_2_53,7e-06,9,1.28571e+06,-0.333333,2,0
2_1_99,2e-06,1,500000,0,1,0
5_4_9,0.003854,5567,1.44447e+06,-0.142857,4,1
6_1_12,2e-06,1,500000,0,3,0
4_2_67,1.2e-05,9,750000,-0.333333,0,0
5_3_1,0.000131,213,1.62595e+06,-0.2,0,0
3_1_88,3e-06,1,333333,0,0,0
5_2_93,8e-06,11,1.375e+06,-0.333333,1,0
3_1_64,3e-06,1,333333,0,2,0
5_4_52,0.003826,5567,1.45504e+06,-0.142857,4,1
5_4_76,0.003815,5567,1.45924e+06,-0.142857,4,1
3_2_35,6e-06,7,1.16667e+06,-0.333333,0,0
5_2_83,8e-06,11,1.375e+06,-0.333333,2,0
5_4_40,0.003819,5567,1.45771e+06,-0.142857,4,1
5_2_34,9e-06,11,1.22222e+06,-0.333333,2,0
6_5_60,0.463243,456407,985243,-0.111111,1,2
2_1_51,2e-06,1,500000,0,1,0
6_4_21,0.008453,10231,1.21034e+06,-0.142857,1,5
6_2_73,1e-05,13,1.3e+06,-0.333333,1,0
4_2_22,6e-06,9,1.5e+06,-0.333333,0,0
5_2_39,2.1e-05,11,523810,-0.333333,2,0
4_2_2,6e-06,9,1.5e+06,-0.333333,0,0
5_1_30,2e-06,1,500000,0,1,0
5_3_31,0.00013,213,1.63846e+06,-0.2,1,0
2_1_54,2e-06,1,500000,0,0,0
5_2_72,8e-06,11,1.375e+06,-0.333333,0,0
4_3_80,7.3e-05,135,1.84932e+06,-0.2,0,0
5_3_64,0.000131,213,1.62595e+06,-0.2,0,0
6_4_50,0.008453,10231,1.21034e+06,-0.142857,0,5
4_2_54,6e-06,9,1.5e+06,-0.333333,1,0
2_1_70,2e-06,1,500000,0,0,0
4_3_16,7.3e-05,135,1.84932e+06,-0.2,3,1
5_3_9,0.00013,213,1.63846e+06,-0.2,4,1
6_1_63,2e-06,1,500000,0,4,5
2_1_18,2e-06,1,500000,0,0,0
5_1_82,2e-06,1,500000,0,2,0
4_3_42,7.3e-05,135,1.84932e+06,-0.2,3,1
4_2_15,7e-06,9,1.28571e+06,-0.333333,3,2
6_2_68,1e-05,13,1.3e+06,-0.333333,4,2
5_3_7,0.000132,213,1.61364e+06,-0.2,4,1
4_3_39,7.5e-05,135,1.8e+06,-0.2,2,1
5_1_34,3e-06,1,333333,0,0,0
6_5_17,0.460071,456407,992036,-0.111111,4,5
4_1_69,2e-06,1,500000,0,1,0
5_2_27,9e-06,11,1.22222e+06,-0.333333,2,2
3_2_2,6e-06,7,1.16667e+06,-0.333333,2,2
6_4_69,0.008468,10231,1.2082e+06,-0.142857,2,3
6_2_4,1e-05,13,1.3e+06,-0.333333,3,2
2_1_91,2e-06,1,500000,0,1,0
4_1_64,2e-06,1,500000,0,3,0
6_4_57,0.008431,10231,1.2135e+06,-0.142857,1,3
6_4_25,0.008449,10231,1.21091e+06,-0.142857,1,3
4_3_10,7.4e-05,135,1.82432e+06,-0.2,3,1
4_2_73,6e-06,9,1.5e+06,-0.333333,3,2
2_1_66,2e-06,1,500000,0,1,0
6_4_6,0.008757,10231,1.16832e+06,-0.142857,1,3
5_2_25,9e-06,11,1.22222e+06,-0.333333,4,2
4_3_23,7.3e-05,135,1.84932e+06,-0.2,2,1
3_1_81,3e-06,1,333333,0,2,0
6_1_86,2e-06,1,500000,0,4,5
6_3_3,0.000209,309,1.47847e+06,-0.2,5,5
5_4_6,0.003838,5567,1.4505e+06,-0.142857,2,2
5_1_4,2e-06,1,500000,0,2,0
3_2_97,6e-06,7,1.16667e+06,-0.333333,2,2
6_3_50,0.000209,309,1.47847e+06,-0.2,5,5
2_1_92,2e-06,1,500000,0,0,0
2_1_0,2e-06,1,500000,0,0,0
6_4_5,0.008425,10231,1.21436e+06,-0.142857,2,3
6_5_30,0.462246,456407,987368,-0.111111,4,5
6_1_94,3e-06,1,333333,0,4,2
3_1_26,3e-06,1,333333,0,0,2
5_1_41,2e-06,1,500000,0,4,2
4_1_62,2e-06,1,500000,0,0,2
5_2_23,8e-06,11,1.375e+06,-0.333333,0,4
6_5_67,0.46235,456407,987146,-0.111111,4,0
3_1_59,3e-06,1,333333,0,2,2
5_4_73,0.003815,5567,1.45924e+06,-0.142857,4,4
3_1_6,3e-06,1,333333,0,2,2
5_4_94,0.003821,5567,1.45695e+06,-0.142857,4,4
5_4_59,0.003841,5567,1.44936e+06,-0.142857,3,4
2_1_39,2e-06,1,500000,0,1,1
5_1_55,2e-06,1,500000,0,3,2
2_1_8,2e-06,1,500000,0,1,1
3_2_75,6e-06,7,1.16667e+06,-0.333333,0,1
6_4_58,0.008553,10231,1.19619e+06,-0.142857,4,2
5_1_43,3e-06,1,333333,0,0,2
6_2_82,1e-05,13,1.3e+06,-0.333333,1,4
6_2_49,1e-05,13,1.3e+06,-0.333333,3,4
5_3_78,0.00013,213,1.63846e+06,-0.2,4,2
4_3_24,7.8e-05,135,1.73077e+06,-0.2,3,2
5_1_15,2e-06,1,500000,0,4,2
3_1_67,3e-06,1,333333,0,0,2
5_4_56,0.003851,5567,1.4456e+06,-0.142857,4,4
4_3_93,7.4e-05,135,1.82432e+06,-0.2,3,2
6_5_49,0.462123,456407,987631,-0.111111,3,0
6_2_30,1.1e-05,13,1.18182e+06,-0.333333,1,0
2_1_29,2e-06,1,500000,0,1,0
6_5_21,0.461683,456407,988572,-0.111111,3,0
4_2_83,7e-06,9,1.28571e+06,-0.333333,1,0
4_1_75,2e-06,1,500000,0,2,0
6_5_9,0.464252,456407,983102,-0.111111,3,0
5_1_61,2e-06,1,500000,0,1,0
4_1_41,2e-06,1,500000,0,3,0
6_4_16,0.008448,10231,1.21106e+06,-0.142857,0,5
2_1_40,2e-06,1,500000,0,0,0
5_2_87,8e-06,11,1.375e+06,-0.333333,3,0
3_2_45,6e-06,7,1.16667e+06,-0.333333,0,0
3_2_4,6e-06,7,1.16667e+06,-0.333333,1,0
6_1_7,3e-06,1,333333,0,4,0
3_2_56,7e-06,7,1e+06,-0.333333,0,0
2_1_61,2e-06,1,500000,0,1,0
4_3_5,7.3e-05,135,1.84932e+06,-0.2,1,0
6_4_93,0.008459,10231,1.20948e+06,-0.142857,0,5
4_3_45,7.7e-05,135,1.75325e+06,-0.2,0,0
5_2_74,8e-06,11,1.375e+06,-0.333333,3,0
6_2_39,1e-05,13,1.3e+06,-0.333333,3,0
2_1_17,3e-06,1,333333,0,0,0
6_4_64,0.008453,10231,1.21034e+06,-0.142857,0,5
5_4_54,0.003811,5567,1.46077e+06,-0.142857,4,4
4_1_21,2e-06,1,500000,0,0,3
5_2_78,8e-06,11,1.375e+06,-0.333333,3,1
5_2_84,9e-06,11,1.22222e+06,-0.333333,4,1
6_1_88,3e-06,1,333333,0,2,3
6_5_1,0.461323,456407,989344,-0.111111,5,2
5_3_8,0.000132,213,1.61364e+06,-0.2,1,1
5_2_26,9e-06,11,1.22222e+06,-0.333333,1,1
5_4_4,0.003822,5567,1.45657e+06,-0.142857,4,4
6_5_77,0.461619,456407,988709,-0.111111,5,2
6_5_46,0.469805,456407,971482,-0.111111,5,2
5_1_9,3e-06,1,333333,0,4,4
6_5_52,0.481581,456407,947726,-0.111111,1,3
4_1_33,2e-06,1,500000,0,0,0
6_2_6,1.1e-05,13,1.18182e+06,-0.333333,3,3
5_4_53,0.003819,5567,1.45771e+06,-0.142857,2,1
2_1_62,2e-06,1,500000,0,0,0
3_2_87,6e-06,7,1.16667e+06,-0.333333,1,2
6_5_74,0.461121,456407,989777,-0.111111,1,3
6_1_15,2e-06,1,500000,0,1,5
6_1_13,2e-06,1,500000,0,3,5
4_3_65,7.4e-05,135,1.82432e+06,-0.2,2,2
6_3_60,0.00021,309,1.47143e+06,-0.2,0,0
6_3_41,0.000218,309,1.41743e+06,-0.2,2,0
3_1_83,3e-06,1,333333,0,0,1
5_3_37,0.000131,213,1.62595e+06,-0.2,4,2
4_2_48,6e-06,9,1.5e+06,-0.333333,3,2
2_1_74,2e-06,1,500000,0,1,1
4_1_11,2e-06,1,500000,0,0,1
6_5_0,0.460478,456407,991159,-0.111111,5,2
3_1_61,3e-06,1,333333,0,1,1
5_3_43,0.000148,213,1.43919e+06,-0.2,3,2
3_1_29,3e-06,1,333333,0,0,1
6_3_53,0.00021,309,1.47143e+06,-0.2,0,0
4_2_16,7e-06,9,1.28571e+06,-0.333333,2,2
3_2_40,6e-06,7,1.16667e+06,-0.333333,2,2
5_3_58,0.000131,213,1.62595e+06,-0.2,4,2
6_5_15,0.461509,456407,988945,-0.111111,5,2
2_1_35,2e-06,1,500000,0,0,0
3_2_69,6e-06,7,1.16667e+06,-0.333333,2,2
6_2_67,1e-05,13,1.3e+06,-0.333333,2,5
6_3_56,0.000208,309,1.48558e+06,-0.2,4,0
4_3_49,7.3e-05,135,1.84932e+06,-0.2,1,3
5_3_26,0.000131,213,1.62595e+06,-0.2,3,3
6_3_17,0.000217,309,1.42396e+06,-0.2,3,0
6_2_93,1e-05,13,1.3e+06,-0.333333,0,5
3_2_98,6e-06,7,1.16667e+06,-0.333333,2,2
